Year,POS,Player,Team,Gms,Rec,Yds,Avg,YPG,Lg,TD,FD,Tar,YAC
2016,WR,Ameer Abdullah,Det,2,5,57,11.4,28.5,18,1,4,5,54
2016,WR,Jerome Felton,Buf,15,6,57,9.5,3.8,22,0,4,9,34
2016,WR,Rhett Ellison,Min,15,9,57,6.33,3.8,21,0,2,14,34
2016,WR,Ka'Deem Carey,Chi,12,5,55,11,4.6,16,0,4,7,60
2016,WR,Wendell Smallwood,Phi,13,6,55,9.17,4.2,18,0,1,13,50
2016,WR,Demarcus Ayers,Pit,2,6,53,8.83,26.5,15,1,3,13,28
2016,WR,Patrick DiMarco,Atl,16,7,52,7.43,3.2,18,1,3,10,29
2016,WR,Markus Wheaton,Pit,3,4,51,12.75,17,30t,1,2,9,8
2016,WR,Tavarres King,NYG,7,2,50,25,7.1,44,0,1,4,6
2016,WR,Ifeanyi Momah,Ari,5,2,50,25,10,27,0,2,4,16
2016,WR,C.J. Spiller,Sea,6,6,50,8.33,8.3,24,1,2,13,28
2016,WR,Mike Gillislee,Buf,15,9,50,5.56,3.3,18t,1,1,11,44
2016,WR,Lucky Whitehead,Dal,15,3,48,16,3.2,35,0,1,3,34
2016,WR,Malcolm Brown,LA,16,3,46,15.33,2.9,26,0,2,3,42
2016,WR,Chris Moore,Bal,15,7,46,6.57,3.1,13,0,2,16,14
2016,WR,Kenyan Drake,Mia,16,9,46,5.11,2.9,9,0,2,10,59
2016,WR,Aaron Ripkowski,GB,16,9,46,5.11,2.9,9,1,2,10,29
2016,WR,Andy Janovich,Den,11,5,44,8.8,4,13,0,4,7,34
2016,WR,Malcolm Johnson,Cle,7,5,44,8.8,6.3,21,0,2,7,53
2016,WR,Nick Boyle,Bal,6,6,44,7.33,7.3,20,0,1,6,21
2016,WR,Taiwan Jones,Oak,13,4,43,10.75,3.3,16,0,3,4,59
2016,WR,Joshua Perkins,Atl,8,3,42,14,5.2,26t,1,2,5,13
2016,WR,Kenjon Barner,Phi,13,5,42,8.4,3.2,15,0,3,11,47
2016,WR,Ben Braunecker,Chi,13,4,41,10.25,3.2,14,0,2,6,7
2016,WR,Alfred Blue,Hou,14,12,40,3.33,2.9,12,0,1,16,28
2016,WR,Alan Cross,TB,14,6,38,6.33,2.7,10,1,3,10,11
2016,WR,LeGarrette Blount,NE,16,7,38,5.43,2.4,16,0,1,8,43
2016,WR,Bradley Marquez,LA,14,3,37,12.33,2.6,13,0,3,7,22
2016,WR,Mike Thomas,LA,15,3,37,12.33,2.5,16,0,2,9,13
2016,WR,Jeremy Ross,Ari,2,4,37,9.25,18.5,15,1,4,4,7
2016,WR,Brandon Williams,Sea,16,2,36,18,2.2,20,0,2,3,7
2016,WR,Quan Bray,Ind,6,3,36,12,6,22,0,1,4,13
2016,WR,Dexter McCluster,SD,6,7,36,5.14,6,10,0,2,11,44
2016,WR,Corey Grant,Jax,11,4,35,8.75,3.2,15t,1,2,7,32
2016,WR,Justin Perillo,GB,9,4,35,8.75,3.9,13,0,1,5,20
2016,WR,Danny Woodhead,SD,2,6,35,5.83,17.5,12,1,2,8,31
2016,WR,De'Anthony Thomas,KC,12,7,35,5,2.9,15,0,2,9,24
2016,WR,Johnny Holton,Oak,15,2,34,17,2.3,30,0,2,3,14
2016,WR,Fitzgerald Toussaint,Pit,16,3,33,11,2.1,15,0,2,3,39
2016,WR,Nick Vannett,Sea,9,3,32,10.67,3.6,21,0,1,4,12
2016,WR,Rashad Greene,Jax,8,5,32,6.4,4,9,0,1,8,17
2016,WR,Quinton Dunbar,Was,14,1,31,31,2.2,31,0,1,1,2
2016,WR,Gavin Escobar,Dal,16,4,30,7.5,1.9,14,1,2,7,9
2016,WR,Leonte Carroo,Mia,14,3,29,9.67,2.1,15t,1,2,6,13
2016,WR,Akeem Hunt,Hou,8,3,29,9.67,3.6,24,0,1,4,37
2016,WR,Lee Smith,Oak,4,6,29,4.83,7.2,12,0,0,6,32
2016,WR,Eddie Lacy,GB,5,4,28,7,5.6,17,0,1,7,40
2016,WR,Peyton Barber,TB,15,5,28,5.6,1.9,11,0,1,6,14
2016,WR,Niles Paul,Was,8,2,27,13.5,3.4,16,0,2,2,26
2016,WR,Dan Vitale,Cle,9,4,27,6.75,3,17,0,2,5,33
2016,WR,Sean McGrath,SD,16,2,25,12.5,1.6,13,0,2,2,21
2016,WR,Mike Davis,SF,8,3,25,8.33,3.1,10,0,1,5,15
2016,WR,Knile Davis,KC,11,5,25,5,2.3,11,0,2,7,18
2016,WR,Trevor Davis,GB,11,3,24,8,2.2,9t,1,2,7,8
2016,WR,DeAndre Smelter,SF,2,1,23,23,11.5,23,0,1,1,10
2016,WR,Luke Stocker,TB,12,5,23,4.6,1.9,11,0,2,8,20
2016,WR,Matt Lengel,NE,6,2,22,11,3.7,18t,1,1,3,1
2016,WR,Griff Whalen,SD,8,2,22,11,2.8,12,0,1,4,19
2016,WR,Denard Robinson,Jax,13,3,22,7.33,1.7,11,0,1,5,28
2016,WR,Mike James,TB,4,4,22,5.5,5.5,6,0,0,4,10
2016,WR,Blake Bortles,Jax,16,1,20,20,1.2,20t,1,1,1,5
2016,WR,Devin Smith,NYJ,4,1,20,20,5,20,0,1,3,6
2016,WR,Devin Street,Ind,5,1,20,20,4,20,0,1,6,2
2016,WR,Brandon Wilds,NYJ,4,2,20,10,5,12,0,1,2,23
2016,WR,Keith Smith,Dal,16,3,20,6.67,1.2,14,0,1,3,22
2016,WR,Shane Wynn,Jax,5,1,19,19,3.8,19,0,1,3,12
2016,WR,Clay Harbor,Det,12,3,19,6.33,1.6,9,0,1,3,15
2016,WR,Cole Wick,Det,6,2,18,9,3,13,0,1,3,10
2016,WR,James Develin,NE,16,3,18,6,1.1,13,0,2,6,10
2016,WR,Tyler Ervin,Hou,12,3,18,6,1.5,9,0,0,5,6
2016,WR,Connor Hamlett,Cle,3,1,17,17,5.7,17t,1,1,1,0
2016,WR,Brenton Bersin,Car,10,2,17,8.5,1.7,10,0,2,6,2
2016,WR,Darren McFadden,Dal,3,3,17,5.67,5.7,11,0,1,5,25
2016,WR,Damiere Byrd,Car,1,1,16,16,16,16,0,1,1,3
2016,WR,J.D. McKissic,Sea,1,2,16,8,16,10,0,0,2,13
2016,WR,Laquon Treadwell,Min,9,1,15,15,1.7,15,0,1,3,0
2016,WR,Brandon Bolden,NE,14,2,15,7.5,1.1,13,0,1,4,13
2016,WR,Javorius Allen,Bal,8,3,15,5,1.9,8,0,2,4,22
2016,WR,Logan Paulsen,Chi,16,3,15,5,0.9,7,0,1,10,4
2016,WR,Ross Travis,KC,6,3,15,5,2.5,6,0,1,6,15
2016,WR,Gerald Christian,Buf,3,1,14,14,4.7,14,0,1,2,10
2016,WR,Jalston Fowler,Ten,16,1,14,14,0.9,14,0,1,2,15
2016,WR,Jamaal Charles,KC,3,2,14,7,4.7,16,0,1,3,17
2016,WR,Russell Wilson,Sea,16,2,14,7,0.9,15t,1,1,2,8
2016,WR,Dwayne Harris,NYG,16,1,13,13,0.8,13t,1,1,1,0
2016,WR,Henry Krieger Coble,Den,2,1,13,13,6.5,13,0,1,1,9
2016,WR,Je'Ron Hamm,SF,5,2,13,6.5,2.6,7,0,1,4,2
2016,WR,Ryan Hewitt,Cin,16,2,13,6.5,0.8,8,0,1,3,9
2016,WR,MyCole Pruitt,Min,4,2,13,6.5,3.2,7,0,0,2,9
2016,WR,Jake Fisher,Cin,15,1,12,12,0.8,12,0,0,1,10
2016,WR,Orleans Darkwa,NYG,10,2,12,6,1.2,9,0,0,4,17
2016,WR,Bralon Addison,Chi,2,1,11,11,5.5,11,0,1,1,8
2016,WR,Cameron Artis-Payne,Car,3,1,11,11,3.7,11,0,1,1,15
2016,WR,Terron Ward,Atl,5,1,11,11,2.2,11,0,1,2,9
2016,WR,Jeremy Butler,SD,4,2,11,5.5,2.8,6,0,0,2,1
2016,WR,Daniel Lasco,NO,7,2,11,5.5,1.6,7,0,0,4,13
2016,WR,Alex Ellis,Jax,6,3,11,3.67,1.8,6,0,0,4,4
2016,WR,Alfred Morris,Dal,14,3,11,3.67,0.8,6,0,0,6,11
2016,WR,Anthony Sherman,KC,16,4,11,2.75,0.7,6,0,0,6,7
2016,WR,Taylor Lewan,Ten,16,1,10,10,0.6,10t,1,1,1,12
2016,WR,Chris Manhertz,Car,4,1,10,10,2.5,10,0,1,1,0
2016,WR,Derek Carrier,Was,8,2,10,5,1.2,6,0,0,2,2
2016,WR,Byron Marshall,Phi,3,3,10,3.33,3.3,7,0,1,5,13
2016,WR,Lorenzo Taliaferro,Bal,3,3,10,3.33,3.3,8,0,0,3,14
2016,WR,Tony Washington,Jax,2,1,9,9,4.5,9,0,0,1,11
2016,WR,Jared Abbrederis,GB,5,1,8,8,1.6,8,0,0,2,2
2016,WR,Matthew Mulligan,Det,8,1,8,8,1,8,0,0,1,7
2016,WR,Rashad Ross,Was,5,1,8,8,1.6,8,0,0,1,1
2016,WR,Adrian Peterson,Min,3,3,8,2.67,2.7,7,0,0,6,11
2016,WR,Carson Wentz,Phi,16,1,7,7,0.4,7,0,0,1,14
2016,WR,Paul McRoberts,LA,2,1,6,6,3,6,0,0,1,0
2016,WR,Isaiah Pead,Mia,3,1,6,6,2,6,0,0,1,8
2016,WR,Jay Prosch,Hou,15,1,6,6,0.4,6,0,1,1,5
2016,WR,Kerwynn Williams,Ari,10,1,6,6,0.6,6,0,0,2,7
2016,WR,Percy Harvin,Buf,2,2,6,3,3,5,0,0,4,3
2016,WR,Sam Bradford,Min,15,1,5,5,0.3,5,0,0,1,5
2016,WR,Troymaine Pope,Sea,3,1,5,5,1.7,5,0,0,2,2
2016,WR,Terrell Watson,Phi,1,1,5,5,5,5,0,0,1,0
2016,WR,Roosevelt Nix,Pit,10,2,5,2.5,0.5,3,0,0,2,6
2016,WR,George Farmer,Sea,2,1,4,4,2,4,0,0,3,4
2016,WR,David Morgan,Min,12,1,4,4,0.3,4,0,0,1,2
2016,WR,Chase Reynolds,LA,16,1,4,4,0.2,4,0,1,1,1
2016,WR,Rod Smith,Dal,7,1,4,4,0.6,4,0,0,1,7
2016,WR,Randall Telfer,Cle,14,2,4,2,0.3,7,0,0,7,9
2016,WR,Jimmy Garoppolo,NE,6,1,3,3,0.5,3,0,0,1,7
2016,WR,Paul Lasike,Chi,10,1,3,3,0.3,3,0,0,1,1
2016,WR,Marcus Murphy,NO,3,1,3,3,1,3,0,0,1,1
2016,WR,Jordan Payton,Cle,4,1,3,3,0.8,3,0,0,3,0
2016,WR,Alex Smith,KC,15,1,3,3,0.2,3,0,0,1,3
2016,WR,Joe Webb,Car,14,1,3,3,0.2,3,0,0,3,0
2016,WR,Matt Barkley,Chi,7,1,2,2,0.3,2t,1,1,1,0
2016,WR,D.J. Foster,NE,3,1,2,2,0.7,2,0,0,2,5
2016,WR,Donald Penn,Oak,16,1,1,1,0.1,1t,1,1,1,0
2016,WR,D.J. Tialavea,Atl,2,1,1,1,0.5,1t,1,1,1,0
2016,WR,Braedon Bowman,NYJ,3,0,0,0,0,0,0,0,1,0
2016,WR,Daniel Braverman,Chi,3,0,0,0,0,0,0,0,2,0
2016,WR,Isaiah Burse,SD,9,0,0,0,0,0,0,0,4,0
2016,WR,Michael Burton,Det,15,0,0,0,0,0,0,0,1,0
2016,WR,Michael Campanaro,Bal,3,0,0,0,0,0,0,0,1,0
2016,WR,Geremy Davis,SD,3,0,0,0,0,0,0,0,2,0
2016,WR,Kellen Davis,NYJ,8,0,0,0,0,0,0,0,1,0
2016,WR,Isaac Fruechte,Min,1,0,0,0,0,0,0,0,1,0
2016,WR,Jakeem Grant,Mia,16,0,0,0,0,0,0,0,1,0
2016,WR,Bronson Hill,Jax,3,0,0,0,0,0,0,0,1,0
2016,WR,Don Jackson,GB,3,0,0,0,0,0,0,0,1,0
2016,WR,Chris Johnson,Ari,4,0,0,0,0,0,0,0,1,0
2016,WR,Khari Lee,Det,8,0,0,0,0,0,0,0,1,0
2016,WR,Alex Lewis,Bal,10,0,0,0,0,0,0,0,1,0
2016,WR,Dezmin Lewis,Buf,1,0,0,0,0,0,0,0,1,0
2016,WR,Zach Line,Min,15,0,0,0,0,0,0,0,3,0
2016,WR,Marcus Mariota,Ten,15,0,0,0,0,0,0,0,1,0
2016,WR,Pat McAfee,Ind,16,0,0,0,0,0,0,0,1,0
2016,WR,Cedric Peerman,Cin,6,0,0,0,0,0,0,0,1,0
2016,WR,Khalif Raymond,Den,4,0,0,0,0,0,0,0,2,0
2016,WR,Matt Slater,NE,13,0,0,0,0,0,0,0,1,0
2016,WR,Juwan Thompson,Den,8,0,0,0,0,0,0,0,1,0
2016,WR,Jordan Todman,Ind,16,0,0,0,0,0,0,0,1,0
2016,WR,Will Tukuafu,Sea,7,0,0,0,0,0,0,0,1,0
2016,WR,Hakeem Valles,Ari,11,0,0,0,0,0,0,0,2,0
2016,WR,Andre Williams,SD,1,0,0,0,0,0,0,0,2,0
2016,WR,Kasen Williams,Sea,1,0,0,0,0,0,0,0,1,0
2016,WR,Troy Niklas,Ari,3,1,0,0,0,0,0,0,2,0
2016,WR,Jonathan Williams,Buf,11,1,0,0,0,0,0,0,2,2
2016,WR,James O'Shaughnessy,KC,16,2,-1,-0.5,-0.1,0,0,0,3,0
2016,WR,Joique Bell,Det,3,1,-2,-2,-0.7,-2,0,0,1,0
2016,WR,Mack Brown,Was,9,1,-2,-2,-0.2,-2,0,0,1,1
2016,WR,Eric Fisher,KC,16,0,-5,0,-0.3,-5,0,0,0,-5
2016,WR,Brock Osweiler,Hou,15,1,-14,-14,-0.9,-6,0,0,1,-8
2016,WR,Blaine Gabbert,SF,6,1,-16,-16,-2.7,-16,0,0,1,-4
2015,WR,Antonio Brown,Pit,16,136,"1,834",13.49,114.6,59,10,84,193,596
2015,WR,Julio Jones,Atl,16,136,"1,871",13.76,116.9,70t,8,93,203,641
2015,WR,DeAndre Hopkins,Hou,16,111,"1,521",13.7,95.1,61t,11,83,192,225
2015,WR,Jarvis Landry,Mia,16,110,"1,157",10.52,72.3,50t,4,60,166,533
2015,WR,Larry Fitzgerald,Ari,16,109,"1,215",11.15,75.9,44,9,65,145,462
2015,WR,Brandon Marshall,NYJ,16,109,"1,502",13.78,93.9,69t,14,76,173,438
2015,WR,Demaryius Thomas,Den,16,105,"1,304",12.42,81.5,72t,6,63,177,479
2015,WR,Odell Beckham Jr.,NYG,15,96,"1,450",15.1,96.7,87t,13,67,158,590
2015,WR,Delanie Walker,Ten,15,94,"1,088",11.57,72.5,61t,6,52,133,384
2015,WR,Golden Tate,Det,16,90,813,9.03,50.8,43,6,50,128,533
2015,WR,Calvin Johnson,Det,16,88,"1,214",13.8,75.9,57,9,65,149,296
2015,WR,Jordan Reed,Was,14,87,952,10.94,68,32,11,54,114,468
2015,WR,Jeremy Maclin,KC,15,87,"1,088",12.51,72.5,61,8,49,124,322
2015,WR,A.J. Green,Cin,16,86,"1,297",15.08,81.1,80t,10,63,132,341
2015,WR,Michael Crabtree,Oak,16,85,922,10.85,57.6,38t,9,45,146,263
2015,WR,Jordan Matthews,Phi,16,85,997,11.73,62.3,78t,8,44,128,414
2015,WR,Brandin Cooks,NO,16,84,"1,138",13.55,71.1,71t,9,45,129,384
2015,WR,Theo Riddick,Det,16,80,697,8.71,43.6,34,3,32,99,653
2015,WR,Danny Woodhead,SD,16,80,755,9.44,47.2,61,6,39,106,713
2015,WR,Eric Decker,NYJ,15,80,"1,027",12.84,68.5,35,12,60,132,214
2015,WR,Allen Robinson,Jax,16,80,"1,400",17.5,87.5,90t,14,61,151,356
2015,WR,Randall Cobb,GB,16,79,829,10.49,51.8,53t,6,42,129,436
2015,WR,Gary Barnidge,Cle,16,79,"1,043",13.2,65.2,40,9,52,125,363
2015,WR,Doug Baldwin,Sea,16,78,"1,069",13.71,66.8,80t,14,47,103,440
2015,WR,Jason Witten,Dal,16,77,713,9.26,44.6,35,3,36,104,230
2015,WR,Greg Olsen,Car,16,77,"1,104",14.34,69,52,7,52,124,344
2015,WR,Emmanuel Sanders,Den,15,76,"1,135",14.93,75.7,75t,6,51,137,363
2015,WR,Zach Ertz,Phi,15,75,853,11.37,56.9,60,2,39,112,298
2015,WR,Kamar Aiken,Bal,16,75,944,12.59,59,48t,5,54,127,211
2015,WR,Benjamin Watson,NO,16,74,825,11.15,51.6,46,6,42,110,241
2015,WR,Mike Evans,TB,15,74,"1,206",16.3,80.4,68,3,63,148,232
2015,WR,Devonta Freeman,Atl,15,73,578,7.92,38.5,44,3,21,97,437
2015,WR,Pierre Garcon,Was,16,72,777,10.79,48.6,39t,6,43,111,164
2015,WR,Travis Kelce,KC,16,72,875,12.15,54.7,42t,5,40,103,524
2015,WR,Amari Cooper,Oak,16,72,"1,070",14.86,66.9,68t,6,45,130,362
2015,WR,Rob Gronkowski,NE,15,72,"1,176",16.33,78.4,76t,11,52,120,554
2015,WR,Anquan Boldin,SF,14,69,789,11.43,56.4,51,4,35,111,282
2015,WR,Willie Snead,NO,15,69,984,14.26,65.6,63,3,44,101,345
2015,WR,T.Y. Hilton,Ind,16,69,"1,124",16.29,70.2,87t,5,49,134,381
2015,WR,Travis Benjamin,Cle,16,68,966,14.21,60.4,61,5,39,125,321
2015,WR,Keenan Allen,SD,8,67,725,10.82,90.6,38,4,34,89,236
2015,WR,Danny Amendola,NE,14,65,648,9.97,46.3,41,3,32,87,264
2015,WR,Marvin Jones,Cin,16,65,816,12.55,51,47,4,33,103,289
2015,WR,John Brown,Ari,15,65,"1,003",15.43,66.9,68,7,49,101,315
2015,WR,Donte Moncrief,Ind,16,64,733,11.45,45.8,33,6,40,105,267
2015,WR,Allen Hurns,Jax,15,64,"1,031",16.11,68.7,80t,10,47,105,347
2015,WR,Duke Johnson,Cle,16,61,534,8.75,33.4,52,2,23,74,488
2015,WR,Julian Edelman,NE,9,61,692,11.34,76.9,59t,7,37,88,310
2015,WR,Heath Miller,Pit,15,60,535,8.92,35.7,27,2,29,81,212
2015,WR,Sammy Watkins,Buf,13,60,"1,047",17.45,80.5,63,9,41,96,179
2015,WR,Shane Vereen,NYG,16,59,494,8.37,30.9,37,4,23,81,421
2015,WR,Jamison Crowder,Was,16,59,604,10.24,37.8,44,2,34,78,338
2015,WR,Jacob Tamme,Atl,15,59,657,11.14,43.8,41,1,31,81,196
2015,WR,Richard Rodgers,GB,16,58,510,8.79,31.9,61t,8,27,85,218
2015,WR,Rueben Randle,NYG,16,57,797,13.98,49.8,72t,8,35,90,202
2015,WR,Antonio Gates,SD,11,56,630,11.25,57.3,40,5,33,85,239
2015,WR,Darren Sproles,Phi,16,55,388,7.05,24.2,35t,1,19,83,359
2015,WR,Coby Fleener,Ind,16,54,491,9.09,30.7,57t,3,23,84,178
2015,WR,Alshon Jeffery,Chi,9,54,807,14.94,89.7,50,4,43,94,177
2015,WR,Martellus Bennett,Chi,11,53,439,8.28,39.9,24t,3,24,80,228
2015,WR,Tavon Austin,Stl,16,52,473,9.1,29.6,66t,5,21,87,348
2015,WR,Cole Beasley,Dal,16,52,536,10.31,33.5,30,5,31,75,324
2015,WR,Tyler Eifert,Cin,13,52,615,11.83,47.3,31,13,38,74,233
2015,WR,Stefon Diggs,Min,13,52,720,13.85,55.4,40t,4,31,84,292
2015,WR,Terrance Williams,Dal,16,52,840,16.15,52.5,42t,3,36,93,275
2015,WR,Michael Floyd,Ari,15,52,849,16.33,56.6,60t,6,40,89,208
2015,WR,Charles Clay,Buf,13,51,528,10.35,40.6,40t,3,26,77,237
2015,WR,Charles Sims,TB,16,51,561,11,35.1,56,4,22,70,476
2015,WR,Tyler Lockett,Sea,16,51,664,13.02,41.5,49t,6,31,69,255
2015,WR,Mark Ingram,NO,12,50,405,8.1,33.8,59,0,22,60,460
2015,WR,Davante Adams,GB,13,50,483,9.66,37.2,40,1,20,94,136
2015,WR,Martavis Bryant,Pit,11,50,765,15.3,69.5,88t,6,25,92,350
2015,WR,James Jones,GB,16,50,890,17.8,55.6,65t,8,39,99,221
2015,WR,Giovani Bernard,Cin,16,49,472,9.63,29.5,45,0,18,66,463
2015,WR,Kyle Rudolph,Min,16,49,495,10.1,30.9,47t,5,25,73,203
2015,WR,Jermaine Kearse,Sea,16,49,685,13.98,42.8,50,5,32,68,228
2015,WR,Jimmy Graham,Sea,11,48,605,12.6,55,45,2,29,74,220
2015,WR,Bilal Powell,NYJ,11,47,388,8.26,35.3,25t,2,21,63,420
2015,WR,Lamar Miller,Mia,16,47,397,8.45,24.8,54t,2,14,57,427
2015,WR,Eric Ebron,Det,14,47,537,11.43,38.4,55,5,27,70,291
2015,WR,Robert Woods,Buf,14,47,552,11.74,39.4,37,3,27,80,155
2015,WR,Nate Washington,Hou,14,47,658,14,47,49,4,33,94,162
2015,WR,Julius Thomas,Jax,12,46,455,9.89,37.9,34,5,25,80,145
2015,WR,Owen Daniels,Den,16,46,517,11.24,32.3,37,3,27,77,265
2015,WR,Brian Hartline,Cle,12,46,523,11.37,43.6,41,2,30,77,166
2015,WR,Steve Smith,Bal,7,46,670,14.57,95.7,50t,3,28,73,256
2015,WR,Javorius Allen,Bal,16,45,353,7.84,22.1,41t,2,15,62,314
2015,WR,Stevie Johnson,SD,10,45,497,11.04,49.7,34,3,29,65,265
2015,WR,Marques Colston,NO,13,45,520,11.56,40,53t,4,26,67,192
2015,WR,DeMarco Murray,Phi,15,44,322,7.32,21.5,44,1,12,55,383
2015,WR,Matt Forte,Chi,13,44,389,8.84,29.9,38,3,17,58,351
2015,WR,Ted Ginn Jr.,Car,15,44,739,16.8,49.3,74t,10,35,96,241
2015,WR,Markus Wheaton,Pit,16,44,749,17.02,46.8,72t,5,32,79,158
2015,WR,James Starks,GB,16,43,392,9.12,24.5,30,3,15,53,489
2015,WR,Roddy White,Atl,16,43,506,11.77,31.6,25,1,27,70,105
2015,WR,Rishard Matthews,Mia,11,43,662,15.4,60.2,53t,4,31,61,236
2015,WR,Will Tye,NYG,13,42,464,11.05,35.7,45,3,23,62,194
2015,WR,Cecil Shorts,Hou,11,42,484,11.52,44,42,2,27,75,210
2015,WR,Latavius Murray,Oak,16,41,232,5.66,14.5,23,0,9,53,242
2015,WR,Kyle Juszczyk,Bal,16,41,321,7.83,20.1,39,4,17,56,270
2015,WR,Andre Johnson,Ind,16,41,503,12.27,31.4,35,4,31,77,147
2015,WR,Darren McFadden,Dal,16,40,328,8.2,20.5,21,0,12,53,317
2015,WR,DeAngelo Williams,Pit,16,40,367,9.18,22.9,34,0,15,47,368
2015,WR,James White,NE,14,40,410,10.25,29.3,68,4,19,54,347
2015,WR,Mike Wallace,Min,16,39,473,12.13,29.6,34,2,27,72,169
2015,WR,Jared Cook,Stl,16,39,481,12.33,30.1,49,0,19,75,200
2015,WR,Jerricho Cotchery,Car,14,39,485,12.44,34.6,59,3,26,54,196
2015,WR,Vernon Davis,SF,15,38,395,10.39,26.3,43,0,21,58,143
2015,WR,Eddie Royal,Chi,9,37,238,6.43,26.4,30,1,9,50,177
2015,WR,Ladarius Green,SD,13,37,429,11.59,33,31t,4,24,63,222
2015,WR,Brandon LaFell,NE,11,37,515,13.92,46.8,54,0,22,74,224
2015,WR,T.J. Yeldon,Jax,12,36,279,7.75,23.2,67,1,14,46,298
2015,WR,Dion Lewis,NE,7,36,388,10.78,55.4,40,2,16,50,340
2015,WR,Dwayne Harris,NYG,15,36,396,11,26.4,38,4,19,57,137
2015,WR,Kendall Wright,Ten,10,36,408,11.33,40.8,52t,3,21,60,143
2015,WR,Harry Douglas,Ten,14,36,411,11.42,29.4,51,2,22,72,130
2015,WR,Chris Hogan,Buf,16,36,450,12.5,28.1,46,2,18,59,107
2015,WR,David Johnson,Ari,16,36,457,12.69,28.6,55t,4,21,57,347
2015,WR,Kenny Britt,Stl,16,36,681,18.92,42.6,60t,3,29,72,118
2015,WR,Chris Thompson,Was,13,35,240,6.86,18.5,23,2,14,48,164
2015,WR,Jordan Cameron,Mia,16,35,386,11.03,24.1,29,3,21,70,82
2015,WR,Albert Wilson,KC,14,35,451,12.89,32.2,44t,2,19,57,219
2015,WR,Dontrelle Inman,SD,14,35,486,13.89,34.7,68,3,21,63,177
2015,WR,C.J. Spiller,NO,13,34,239,7.03,18.4,80t,2,13,44,254
2015,WR,Frank Gore,Ind,16,34,267,7.85,16.7,34,1,10,58,273
2015,WR,Zach Miller,Chi,15,34,439,12.91,29.3,87t,5,17,46,222
2015,WR,Jarius Wright,Min,16,34,442,13,27.6,52,0,25,50,175
2015,WR,Melvin Gordon,SD,14,33,192,5.82,13.7,18,0,8,37,256
2015,WR,Doug Martin,TB,16,33,271,8.21,16.9,25,1,10,44,231
2015,WR,Mohamed Sanu,Cin,16,33,394,11.94,24.6,52,0,17,49,203
2015,WR,Crockett Gillmore,Bal,10,33,412,12.48,41.2,46,4,17,47,245
2015,WR,Vincent Jackson,TB,10,33,543,16.45,54.3,36,3,28,62,103
2015,WR,Torrey Smith,SF,16,33,663,20.09,41.4,76t,4,23,62,218
2015,WR,Fred Jackson,Sea,16,32,257,8.03,16.1,26,2,12,41,256
2015,WR,Maxx Williams,Bal,14,32,268,8.38,19.1,28,1,16,48,147
2015,WR,Mychal Rivera,Oak,16,32,280,8.75,17.5,29,1,12,46,125
2015,WR,LeSean McCoy,Buf,12,32,292,9.12,24.3,22,2,12,50,286
2015,WR,Bryan Walters,Jax,11,32,368,11.5,33.5,31,1,20,45,122
2015,WR,Seth Roberts,Oak,16,32,480,15,30,43,5,21,55,134
2015,WR,Dorial Green-Beckham,Ten,16,32,549,17.16,34.3,47t,4,30,67,139
2015,WR,Justin Forsett,Bal,10,31,153,4.94,15.3,32,0,4,41,140
2015,WR,Dexter McCluster,Ten,11,31,260,8.39,23.6,35,1,12,41,195
2015,WR,Jeremy Butler,Bal,8,31,363,11.71,45.4,41,0,17,44,150
2015,WR,Dez Bryant,Dal,9,31,401,12.94,44.6,51,3,18,72,131
2015,WR,Philly Brown,Car,14,31,447,14.42,31.9,39t,4,24,54,81
2015,WR,Devin Funchess,Car,16,31,473,15.26,29.6,52,5,24,63,112
2015,WR,Chris Ivory,NYJ,15,30,217,7.23,14.5,36,1,9,37,275
2015,WR,Adrian Peterson,Min,16,30,222,7.4,13.9,49,0,8,36,259
2015,WR,Marcel Reece,Oak,15,30,269,8.97,17.9,55,3,12,37,217
2015,WR,Vance McDonald,SF,14,30,326,10.87,23.3,36,3,15,46,184
2015,WR,Quinton Patton,SF,16,30,394,13.13,24.6,41,1,15,57,214
2015,WR,Brandon Coleman,NO,16,30,454,15.13,28.4,31,2,22,49,120
2015,WR,DeSean Jackson,Was,9,30,528,17.6,58.7,77t,4,15,49,158
2015,WR,Malcom Floyd,SD,15,30,561,18.7,37.4,70t,3,19,69,86
2015,WR,Larry Donnell,NYG,8,29,223,7.69,27.9,22,2,13,41,86
2015,WR,Rashad Jennings,NYG,16,29,296,10.21,18.5,51t,1,8,40,310
2015,WR,Lance Moore,Det,14,29,337,11.62,24.1,42,4,20,43,59
2015,WR,Taylor Gabriel,Cle,13,28,241,8.61,18.5,56,0,11,48,108
2015,WR,Clive Walford,Oak,16,28,329,11.75,20.6,33,3,20,50,125
2015,WR,Marquess Wilson,Chi,11,28,464,16.57,42.2,50,1,20,51,186
2015,WR,Shaun Draughn,SF,11,27,176,6.52,16,26,0,7,35,175
2015,WR,Adam Humphries,TB,13,27,260,9.63,20,27,1,18,40,123
2015,WR,Andrew Hawkins,Cle,8,27,276,10.22,34.5,25,0,10,43,127
2015,WR,Josh Huff,Phi,15,27,312,11.56,20.8,41t,3,16,40,181
2015,WR,Brent Celek,Phi,16,27,398,14.74,24.9,60,3,21,35,169
2015,WR,Kenny Stills,Mia,16,27,440,16.3,27.5,47t,3,18,63,102
